DATA_CENTER,JOB,USER_CD_1,USER_CD_2,USER_CD_3,USER_CD_4,DESCRIPTION,SMS_1,SMS_2,SMS_3,SMS_4,ERROR_DESCRIPTION
pctmla01,01F1_SO3_DS,577,,,,시작 - 보유종목파일생성,Y,N,,N,즉시연락
pctmla01,01F1_SO9_DE,613,1630,,,종료-입출고 (07:00 - 장시작전),Y,Y,,,오류무시
pctmla01,01F1_SP1_DE,589,2042,,,종료-장외현물매매 (05:30 - 장시작 전),Y,Y,,,즉시연락
pctmla01,01F1_SP1_DE01,589,2042,,,종료 SIGNAL,Y,Y,,,즉시연락
pctmla01,01F1_SP1_DE02,589,2042,,,종료 SIGNAL,Y,Y,,,즉시연락
pctmla01,01F1_SP1_DE03,589,2042,,,종료 SIGNAL,Y,Y,,,즉시연락
pctmla01,01F1_SP1_DE04,589,,,,종료 SIGNAL,Y,,,,즉시연락
pctmla01,01F1_SP1_DE05,589,2042,,,종료 SIGNAL,Y,Y,,,즉시연락
pctmla01,01F1_SP1_DE06,589,2042,,,종료 SIGNAL,Y,Y,,,즉시연락
pctmla01,01F1_SP1_DE07,589,2042,,,종료 SIGNAL,Y,Y,,,즉시연락
pctmla01,01F1_SP1_DS,589,2042,,,시작-장외현물매매 (05:30 - 장시작 전),Y,Y,,,즉시연락
pctmla01,01F1_SP1_DS01,589,2042,,,시작 SIGNAL,Y,Y,,,즉시연락
pctmla01,01F1_SP1_DS02,589,2042,,,시작 SIGNAL,Y,Y,,,즉시연락
pctmla01,01F1_SP1_DS04,589,2042,,,시작 SIGNAL,Y,Y,,,즉시연락
pctmla01,01F1_SP1_DS05,589,2042,,,시작 SIGNAL,Y,Y,,,즉시연락
pctmla01,01F1_SP1_DS06,589,2042,,,시작 SIGNAL,Y,Y,,,즉시연락
pctmla01,01F1_SP1_DS07,589,2042,,,시작 SIGNAL,Y,Y,,,즉시연락
pctmla01,01F1_SP5_DE01,564,,,,종료 SIGNAL,Y,Y,,,즉시연락
pctmla01,01F1_SP5_DE02,564,,,,종료-해외주식 미국 장마감후 데일리,Y,,,,즉시연락
pctmla01,01F1_SP5_DE03,564,,,,종료-해외주식 미국 수도결제,Y,,,,즉시연락
pctmla01,01F1_SP5_DS02,564,2868,2041,,시작-해외주식 미국 장마감후 데일리,Y,Y,Y,,즉시연락
pctmla01,01F1_SP5_DS03,564,,,,시작-해외주식 미국 수도결제,Y,N,,N,즉시연락
pctmla01,01F1_SP50_DS,812,588,,,시작-수익증권 (05:30 - 장시작 전),Y,Y,,,즉시연락
pctmla01,01F1_SP51_DE,812,588,,,종료-수익증권환매처리 (당일이전기준가 적용),Y,Y,,,즉시연락
pctmla01,01F1_SP51_DS,812,588,,,시작-수익증권환매처리 (당일이전기준가 적용),Y,Y,,,즉시연락
pctmla01,01F1_SP54_DE,812,588,,,종료-수익증권결산처리,Y,Y,,,즉시연락
pctmla01,01F1_SP54_DM,812,588,,,종료-수익증권결산처리,Y,Y,,,즉시연락
pctmla01,01F1_SP54_DS,812,588,,,시작-수익증권결산처리 (결산처리 확인),Y,Y,,,즉시연락
pctmla01,01F1_SP55_DE,812,588,,,종료_CMA_MMF매도상환,Y,Y,,,즉시연락
pctmla01,01F1_SP55_DS,812,588,,,시작_CMA_MMF매도상환,Y,Y,,,즉시연락
pctmla01,01F1_SP56_DE,812,588,,,종료_수익증권환매결제 (당일기준가 적용),Y,Y,,,즉시연락
pctmla01,01F1_SP56_DS,812,588,,,시작_수익증권환매결제 (당일기준가 적용),Y,Y,,,즉시연락
pctmla01,01F1_SP57_DE,812,588,,,종료-수익증권매수결제,Y,Y,,,즉시연락
pctmla01,01F1_SP57_DS,812,588,,,시작-수익증권매수결제,Y,Y,,,즉시연락
pctmla01,01F1_SP58_DE,812,588,,,종료-랩 자동해지 대상선정(오전),Y,Y,,,즉시연락
pctmla01,01F1_SP58_DS,812,588,,,시작-랩 자동해지 대상선정(오전),Y,Y,,,즉시연락
pctmla01,01F1_SP99_DE,812,588,,,종료-수익증권 (05:30 - 장시작 전),Y,Y,,,즉시연락
pctmla01,01F1_SR0_DS,577,1190,,,시작-유가증권 (05:30 - 장시작 전 Daily),Y,Y,,N,즉시연락
pctmla01,01F1_SR1_DE,1190,2560,577,,종료 - 공시정보파일생성,Y,Y,Y,,즉시연락
pctmla01,01F1_SR1_DS,577,1190,,,시작 - 공시정보파일생성,Y,Y,,,즉시연락
pctmla01,01F1_SR2_DE,577,1190,,,종료-ETF미과세배당금산정,Y,Y,,N,즉시연락
pctmla01,01F1_SR2_DS,577,1190,,,시작-ETF미과세배당금산정,Y,Y,,N,즉시연락
pctmla01,01F1_SR3_DE01,577,1190,,,종료-권리대용작업(장시작전),Y,Y,,,즉시연락
pctmla01,01F1_SR3_DS01,577,1190,,,시작-권리대용작업(장시작전),Y,Y,,N,즉시연락
pctmla01,01F1_SR9_DE,577,1190,,,종료-유가증권 (05:30 - 장시작 전 Daily),Y,Y,,,즉시연락
pctmla01,01F1_SS0_DS,621,605,,,시작-장내현물 (05:30 - 장시작 전),Y,Y,,N,즉시연락
pctmla01,01F1_SS1_DE01,621,605,,,종료-수작업반대매매선정,Y,Y,,N,즉시연락
pctmla01,01F1_SS1_DS01,621,605,,,시작-수작업반대매매선정,Y,Y,,N,즉시연락
pctmla01,01F1_SS2_DE01,621,605,,,종료-반대매매Clear,Y,Y,,N,즉시연락
pctmla01,01F1_SS2_DS01,621,605,,,시작-반대매매Clear,Y,Y,,N,즉시연락
pctmla01,01F1_SS3_DS01,621,605,,,시작-자동반대매매선정,Y,Y,,N,즉시연락
pctmla01,01F1_SS9_DE,621,605,,,종료-장내현물 (05:30 - 장시작 전),Y,Y,,,즉시연락
pctmla01,01F1_SU0_DS,577,1190,,,시작-유가증권 (05:30 - 장시작 전 Daily),Y,Y,,N,즉시연락
pctmla01,01F1_SU1_DE,577,1190,,,종료 - 인수청약입출금,Y,Y,,,즉시연락
pctmla01,01F1_SU1_DS,577,1190,,,시작 - 인수청약입출금,Y,Y,,N,즉시연락
pctmla01,01F1_SU9_DE,577,1190,,,종료-유가증권 (05:30 - 장시작 전 Daily),Y,Y,,,즉시연락
pctmla01,01F1_SW0_DS,602,613,1630,,시작-입출금 (05:30 - 장시작 전),Y,Y,Y,N,즉시연락
pctmla01,01F1_SW1_DE01,602,613,1630,,종료-출금신청내역집계,Y,Y,Y,,즉시연락
pctmla01,01F1_SW1_DM01,602,613,1630,,분기-출금신청내역집계,Y,Y,Y,N,즉시연락
pctmla01,01F1_SW1_DS01,602,613,1630,,시작-출금신청내역집계,Y,Y,Y,N,즉시연락
pctmla01,01F1_SW2_DE02,602,613,1630,,종료-월말거래내역발송,Y,Y,Y,,즉시연락
pctmla01,01F1_SW2_DS02,602,613,1630,,시작-월말거래내역발송,Y,Y,Y,N,즉시연락
pctmla01,01F1_SW3_DE03,602,613,1630,,종료-월말거래내역상세,Y,Y,Y,N,즉시연락
pctmla01,01F1_SW3_DS03,602,613,1630,,시작-월말거래내역상세,Y,Y,Y,,즉시연락
pctmla01,01F1_SW4_DE04,602,613,1630,,종료-반기거래내역상세,Y,Y,Y,,즉시연락
pctmla01,01F1_SW4_DS04,602,613,1630,,시작-반기거래내역상세,Y,Y,Y,,즉시연락
pctmla01,01F1_SW5_DS05,602,613,1630,,시작-반기거래내역전송,Y,Y,Y,,즉시연락
pctmla01,01F1_SW6_DE06,602,613,1630,,종료-선물외화집계,Y,Y,Y,N,즉시연락
pctmla01,01F1_SW6_DS06,602,613,1630,,시작-선물외화집계,Y,Y,Y,N,즉시연락
pctmla01,01F1_SW9_DE,602,613,1630,,종료-입출금 (05:30 - 장시작 전),Y,Y,Y,N,즉시연락
pctmla01,01F1_SY0_DS,814,,1206,,시작-소액결제(05:30),Y,Y,Y,Y,즉시연락
pctmla01,01F1_SY2_DE,814,,1206,,종료_CD망,Y,Y,Y,Y,즉시연락
pctmla01,01F1_SY2_DS,814,,1206,,시작_CD망(05:30),Y,Y,Y,Y,즉시연락
pctmla01,01F1_SY3_DE,814,,1206,,종료_EL망,Y,Y,Y,Y,즉시연락
pctmla01,01F1_SY5_DE,1206,,814,,종료_지로망,Y,Y,Y,,즉시연락
pctmla01,01F1_SY5_DS,814,,1206,,시작_지로망(05:30),Y,Y,Y,Y,즉시연락
pctmla01,01F1_SY6_DE,814,,1206,,종료_PG망,Y,Y,Y,Y,즉시연락
pctmla01,01F1_SY6_DS,814,,1206,,시작_PG망(05:30),Y,Y,Y,Y,즉시연락
pctmla01,01F1_SY7_DE,814,,1206,,종료_CMS망,Y,Y,Y,Y,즉시연락
pctmla01,01F1_SY7_DS,814,,1206,,시작_CMS망(05:30),Y,Y,Y,Y,즉시연락
pctmla01,01F1_SY8_DE,1206,,814,,종료_공통,Y,Y,Y,Y,즉시연락
pctmla01,01F1_SY8_DS,814,,1206,,시작_공통(05:30),Y,Y,Y,Y,즉시연락
pctmla01,01F1_SZ1_DE,812,588,,,종료-RP영업일(ZZ55B) 생성,Y,Y,,,즉시연락
pctmla01,01F1_SZ1_DS,812,588,,,시작-RP영업일(ZZ55B) 생성,Y,Y,,,즉시연락
pctmla01,01F1_SZ2_DE,577,613,,,종료-공통 (05:30 - 장시작 전),Y,Y,,,즉시연락
pctmla01,01F1_SZ2_DS,577,613,,,시작-공통 (05:30 - 장시작 전),Y,Y,,N,즉시연락
pctmla01,01F1_YD0_DS,293,722,1188,,시작-ablePoint(05:30 - 장시작 전),Y,Y,Y,,즉시연락
pctmla01,01F1_YD1_DE01,293,722,1188,,종료-ablePoint-송수신,Y,Y,Y,,즉시연락
pctmla01,01C1_SE2_DS,1206,,,,시작-대외연계집계대사,Y,Y,,N,즉시연락
pctmla01,01C1_SE3_DE,1206,,,,종료-송금수수료면제대상선정(정보계),Y,Y,,N,즉시연락
pctmla01,01C1_SE3_DM,1206,,,,분기-송금수수료면제대상선정,Y,Y,,N,즉시연락
pctmla01,01C1_SE3_DS,1206,,,,시작-송금수수료면제대상선정,Y,Y,,N,즉시연락
pctmla01,01C1_SE9_DE,1206,,,,종료-대외연계 (22:00 - 업무마감 후),Y,Y,,N,즉시연락
pctmla01,01C1_SF1_DE,1716,591,,,종료-수도결제전B/K,Y,Y,Y,N,즉시연락
pctmla01,01C1_SF1_DS,1716,591,,,시작-수도결제전B/K,Y,Y,Y,N,즉시연락
pctmla01,01C1_SI1_DE,1185,293,592,,종료-유가증권 (22:00 - 업무마감후 종료 후),,Y,,N,즉시연락
pctmla01,01C1_SI1_DE10,1185,293,592,,종료 - KRX종목정보,,Y,,N,즉시연락
pctmla01,01C1_SI1_DE20,1185,293,592,,종료 - 채권종목정보,,Y,,N,즉시연락
pctmla01,01C1_SI1_DS,1185,293,592,,시작-종목정보생성(22:00 - 업무마감후작업시작),,Y,,N,즉시연락
pctmla01,01C1_SI1_DS10,1185,293,592,,시작 - KRX종목정보,,Y,,,즉시연락
pctmla01,01C1_SI1_DS20,1185,293,592,,시작 - 채권종목정보,,Y,,,즉시연락
pctmla01,01C1_SL1_DE,576,560,2559,,종료-일마감대출잔고,Y,Y,Y,,즉시연락
pctmla01,01C1_SL1_DS,576,560,2559,,시작-일마감대출잔고,Y,Y,Y,N,즉시연락
pctmla01,01C1_SL1_DS01,576,560,2559,,대출일별유가잔고 시작,Y,Y,Y,,즉시연락
pctmla01,01C1_SO0_DS,577,,,,시작-입출고 (22:00 - 업무마감 후),Y,N,,N,즉시연락
pctmla01,01C1_SO1_DE,613,602,1630,,종료 SIGNAL,Y,Y,Y,N,즉시연락
pctmla01,01C1_SO1_DS,613,602,1630,,시작 SIGNAL,Y,Y,Y,N,즉시연락
pctmla01,01C1_SO2_DE,613,602,1630,,종료-유가증권 일별잔고 생성,Y,Y,Y,,즉시연락
pctmla01,01C1_SO2_DS,613,602,1630,,시작-유가증권 일별잔고 생성,Y,Y,Y,,즉시연락
pctmla01,01C1_SO3_DE,613,602,1630,,종료-유가증권잔고백업,Y,Y,Y,,즉시연락
pctmla01,01C1_SO3_DS,613,602,1630,,시작-유가증권잔고백업,Y,Y,Y,,즉시연락
pctmla01,01C1_SO9_DE,613,602,1630,,종료-입출고 (22:00 - 업무마감 후),Y,Y,Y,N,즉시연락
pctmla01,01C1_SP1_DS01,589,2042,,,시작 SIGNAL,Y,Y,,,즉시연락
pctmla01,01C1_SP2_DE00,589,2042,,,종료 SIGNAL(예약주문),Y,Y,,,즉시연락
pctmla01,01C1_SP2_DE01,589,2042,,,종료 SIGNAL,Y,Y,,,즉시연락
pctmla01,01C1_SP2_DS00,589,2042,,,시작 SIGNAL(예약주문),Y,Y,,,즉시연락
pctmla01,01C1_SP2_DS01,589,2042,,,시작 SIGNAL,Y,Y,,,즉시연락
pctmla01,01C1_SR0_DS,1190,2560,577,,시작-유가증권 (22:00 - 업무마감 후),Y,Y,Y,,즉시연락
pctmla01,01C1_SR1_DE,1190,2560,577,,종료 - 기준잔고생성,Y,Y,Y,,즉시연락
pctmla01,01C1_SR1_DS,577,1190,,,시작 - 기준잔고생성,Y,Y,,,즉시연락
pctmla01,01C1_SR2_DE,577,1190,,,종료 - 권리대용작업,Y,Y,,N,오류무시
pctmla01,01C1_SR2_DS,577,1190,,,시작 - 권리대용작업,Y,Y,,N,오류무시
pctmla01,01C1_SR3_DS01,577,1190,,,시작-권리대용작업(업무마감),Y,Y,,N,즉시연락
pctmla01,01C1_SR9_DE,577,1190,,,종료-유가증권 (22:00 - 업무마감 후),Y,Y,,N,즉시연락
pctmla01,01C1_SU0_DS,577,1190,,,시작-유가증권 (22:00 - 업무마감 후),Y,Y,,N,즉시연락
pctmla01,01C1_SU1_DE,577,1190,,,종료 - 인수청약작업,Y,Y,,N,즉시연락
pctmla01,01C1_SU1_DS,577,1190,,,시작 - 인수청약작업,Y,Y,,N,즉시연락
pctmla01,01C1_SU9_DE,577,1190,,,종료-유가증권 (22:00 - 업무마감 후),Y,Y,,N,즉시연락
pctmla01,01C1_SW0_DS,602,613,1630,,시작-입출금(22:00 - 업무마감 후),Y,Y,Y,N,즉시연락
pctmla01,01C1_SW1_DE01,602,613,1630,,종료-퇴직연금가입수신,Y,Y,Y,N,즉시연락
pctmla01,01C1_SW1_DS01,602,613,1630,,시작-퇴직연금가입수신,Y,Y,Y,,즉시연락
pctmla01,01C1_SW9_DE,602,613,1630,,종료-입출금 (22:00 - 업무마감 후),Y,Y,Y,N,오류무시
pctmla01,01C1_SY1_DE,814,,1206,,종료-타행환망,Y,Y,Y,Y,즉시연락
pctmla01,01C1_SY1_DS,814,,1206,,시작-타행환망(22:00),Y,Y,Y,Y,즉시연락
pctmla01,01C1_SY5_DE,814,,1206,,종료_지로망,Y,Y,Y,Y,즉시연락
pctmla01,01C1_SY5_DS,814,,1206,,시작_지로망(22:00),Y,Y,Y,Y,즉시연락
pctmla01,01C1_SY99_DE,814,,1206,,종료-소액결제,Y,Y,Y,Y,즉시연락
pctmla01,01C1_SZ1_DE,576,560,2559,,종료-공통 (22:00 - 업무마감 후),Y,Y,Y,N,즉시연락
pctmla01,01C1_VM1_DE01,1724,592,958,,종료 SIGNAL,Y,Y,Y,,즉시연락
pctmla01,01C1_VM1_DS01,1724,592,958,,시작 SIGNAL,Y,Y,Y,,즉시연락
pctmla01,01D1_AF2_DE,722,531,,,종료 SIGNAL - 회계 (23:00 - CMA 마감 후),Y,Y,Y,N,즉시연락
pctmla01,01D1_AF2_DE01,722,531,,,종료 SIGNAL - 영업자금 사용내역(평잔) 생성,Y,Y,Y,N,즉시연락
pctmla01,01D1_AF2_DS,722,531,,,시작 SIGNAL - 회계 (23:00 - CMA 마감 후),Y,Y,Y,N,즉시연락
pctmla01,01D1_AF2_DS01,722,531,,,시작 SIGNAL - 영업자금 사용내역(평잔) 생성,Y,Y,Y,N,즉시연락
pctmla01,01D1_DMST,544,,,,01D1.기간계 시작 (23:00 - CMA 마감 후),Y,,,,즉시연락
pctmla01,01D1_EE1_DE,722,531,,,종료 SIGNAL - 고정자산 (회계마감 후),Y,Y,,,즉시연락
pctmla01,01D1_EE1_DS,722,531,,,시작 SIGNAL - 고정자산 (회계마감 후),Y,Y,,,즉시연락
pctmla01,01D1_SA1_DE,620,2039,,,종료-카드통장일재고정산,Y,Y,,,즉시연락
pctmla01,01D1_SA1_DS,620,2039,,,시작-카드통장일재고정산,Y,Y,,,즉시연락
pctmla01,01D1_SE0_DS,1206,,,,시작-대외연계 (23:00 - CMA 마감 후),Y,Y,,N,즉시연락
pctmla01,01D1_SE1_DE,1206,,,,종료-체크카드업무마감,Y,Y,,N,즉시연락
pctmla01,01D1_SE1_DS,1206,,,,시작-체크카드업무마감,Y,Y,,N,즉시연락
pctmla01,01D1_SE3_DE,1206,814,,,종료-독자체크카드발급재처리,Y,Y,Y,,즉시연락
pctmla01,01D1_SE3_DS,1206,814,,,시작-독자체크카드발급재처리,Y,Y,Y,,즉시연락
pctmla01,01D1_SE4_DE,1206,,,,종료-농협종료예고,Y,N,,N,즉시연락
pctmla01,01D1_SE4_DS,1206,,,,시작-농협종료예고,Y,N,,N,즉시연락
pctmla01,01D1_SE9_DE,1206,,,,종료-대외연계 (23:00 - CMA 마감 후),Y,Y,,N,즉시연락
pctmla01,01D1_SI1_DE01,1185,293,592,,종료 - ETF 및 100%증거금종목 송신,,Y,,,즉시연락
pctmla01,01D1_SI1_DS01,1185,293,592,,시작 - ETF 및 100%증거금종목 송신,,Y,,,즉시연락
pctmla01,01D1_SS0_DS,621,605,,,시작-장내현물 (23:30 - CMA 후),Y,Y,,N,즉시연락
pctmla01,01D1_SS2_DE01,621,605,,,종료-일변경전 랩작업,Y,Y,,,즉시연락
pctmla01,01D1_SS2_DS01,621,605,,,시작-일변경전 랩작업,Y,Y,,N,즉시연락
pctmla01,01D1_SS9_DE,621,605,,,종료-장내현물 (23:30 - CMA 후),Y,Y,,N,즉시연락
pctmla01,01D2_DMST,544,,,,01D2.기간계-시작(23:45-일변경전),Y,,,,즉시연락
pctmla01,01D2_IB1_DE,617,1706,1717,,종료-상품채권RP결제,Y,Y,Y,Y,즉시연락
pctmla01,01D2_IB1_DS,617,1706,1717,,시작-상품채권RP결제,Y,Y,Y,Y,즉시연락
pctmla01,01D2_SE0_DS,1206,,,,시작-대외연계 (23:45 - 일변경전),Y,N,,N,즉시연락
pctmla01,01D2_SE1_DE,1206,,,,종료-당사업무마감,Y,N,,N,즉시연락
pctmla01,01D2_SE1_DS,1206,,,,시작-당사업무마감,Y,,,,즉시연락
pctmla01,01D2_SE3_DS,1206,,,,시작-VAN사업무마감,Y,N,,N,즉시연락
pctmla01,01D2_SE9_DE,1206,,,,종료-대외연계 (23:45 - 일변경전),Y,,,,즉시연락
pctmla01,01D2_SF1_DE,1716,591,,,종료-수도결제전B/K,Y,Y,Y,,즉시연락
pctmla01,01D2_SF1_DS,1716,591,,,시작-수도결제전B/K,Y,Y,Y,N,즉시연락
pctmla01,01D2_SL0_DS,576,560,2559,,대출시작,Y,Y,Y,N,즉시연락
pctmla01,01D2_SL1_DE,576,560,2559,,종료-수시대출잔고/이자,Y,Y,Y,N,즉시연락
pctmla01,01D2_SL1_DE01,576,560,2559,,분기-수시대출정기이자종료,Y,Y,Y,,즉시연락
pctmla01,01D2_SL1_DE02,576,560,2559,,분기-신용대출잔고 일별 백업종료,Y,Y,Y,,즉시연락
pctmla01,01D2_SL1_DE04,576,560,2559,,분기-마이너스대출 대출사용액 등록종료,Y,Y,Y,,즉시연락
pctmla01,01D2_SL1_DE05,576,560,2559,,대출잔고생성- 종료,Y,,Y,,오류무시
pctmla01,01D2_SL1_DS,576,560,2559,,시작-수시대출잔고/이자,Y,Y,Y,N,즉시연락
pctmla01,01D2_SL1_DS01,576,560,2559,,분기-수시대출정기이자시작,Y,Y,Y,N,즉시연락
pctmla01,01D2_SL1_DS02,576,560,2559,,분기-신용대출잔고 일별 백업시작,Y,Y,Y,N,즉시연락
pctmla01,01D2_SL1_DS03,576,560,2559,,분기-신용대출잔고 일별 백업시작,Y,Y,Y,N,즉시연락
pctmla01,01D2_SL1_DS04,576,560,2559,,분기-마이너스대출 대출사용액 등록시작,Y,Y,Y,N,즉시연락
pctmla01,01D2_SL1_DS05,576,560,2559,,대출잔고생성-시작,Y,Y,Y,N,즉시연락
pctmla01,01D2_SL2_DE,576,560,2559,,종료-신용대출마감,Y,Y,Y,N,즉시연락
pctmla01,01D2_SL2_DE01,576,560,2559,,종료-신용/대출 담보부족 집계,Y,Y,Y,,즉시연락
pctmla01,01D2_SL2_DS01,576,560,2559,,시작-신용/대출 담보부족 집계,Y,Y,Y,N,즉시연락
pctmla01,01D2_SL3_DE03,577,,,,종료-월말미수금연체료,Y,,,,즉시연락
pctmla01,01D2_SL3_DS03,577,,,,시작-월말미수금연체료,Y,N,,N,즉시연락
pctmla01,01D2_SL9_DE,576,560,2559,,대출-종료,Y,Y,Y,N,즉시연락
pctmla01,01D2_SO1_DE,613,602,1630,,종료-유가증권잔고백업,Y,Y,Y,,즉시연락
pctmla01,01D2_SO1_DS,613,602,1630,,시작-유가증권잔고백업,Y,Y,Y,N,즉시연락
pctmla01,01D2_SP1_DE,589,,,,종료-CMARP일괄매수,Y,,,,즉시연락
pctmla01,01D2_SP1_DS,589,2042,,,시작-CMARP일괄매수,Y,Y,,,즉시연락
pctmla01,01D2_SP2_DE01,589,2042,,,종료-해외주식자동매수,Y,Y,,,즉시연락
pctmla01,01D2_SP2_DS01,589,2042,,,시작-해외주식자동매수,Y,Y,,,즉시연락
pctmla01,01D2_SS0_DS,621,605,,,시작-장내현물 (23:45 - 일자변경전),Y,Y,,N,즉시연락
pctmla01,01D2_SS1_DE01,621,605,,,종료-미수동결작업,Y,Y,,,즉시연락
pctmla01,01D2_SS1_DS01,621,605,,,시작-미수동결작업,Y,Y,,N,즉시연락
pctmla01,01D2_SS9_DE,621,605,,,종료-장내현물 (23:45 - 일자변경전),Y,Y,,N,즉시연락
pctmla01,01D2_SW0_DS,602,613,1630,,시작-입출금 (23:45 - CMA 마감 후),Y,Y,Y,N,즉시연락
pctmla01,T_YTBD0012_20200331,810,,,,YTBD0012_20200331,Y,Y,Y,Y,즉시연락
pctmla01,01D2_SW2_DE02,602,613,1630,,종료-예수금일집계생성,Y,Y,Y,,즉시연락
pctmla01,01D2_SW2_DS02,602,613,1630,,시작-예수금일집계생성,Y,Y,Y,N,즉시연락
pctmla01,01D2_SW3_DE03,602,613,1630,,종료-일별적수생성작업,Y,Y,Y,N,즉시연락
pctmla01,01D2_SW3_DS03,602,613,1630,,시작-일별적수생성작업,Y,Y,Y,N,즉시연락
pctmla01,01D2_SW4_DE04,602,613,1630,,종료-예수금일집계생성,Y,Y,Y,,즉시연락
pctmla01,01D2_SW4_DS04,602,613,1630,,시작-예수금일집계생성,Y,Y,Y,,즉시연락
pctmla01,01D2_SW9_DE,602,613,1630,,종료-입출금 (23:45 - CMA 마감 후),Y,Y,Y,,즉시연락
pctmla01,01D3_DM01,561,,,,"주문,출납번호생성전더미",Y,,,,즉시연락
pctmla01,01D3_DM02,561,,,,날짜변경작업완료,Y,N,,N,즉시연락
pctmla01,01D3_DMST,544,,,,01D3.기간계-시작(00:00-일변경),Y,,,,즉시연락
pctmla01,01D3_SE0_DS,1206,,,,시작-대외연계 (00:15 - 일변경),Y,N,,N,즉시연락
pctmla01,01D3_SE2_DE,1206,,,,종료-당사업무개시,Y,,,,즉시연락
pctmla01,01D3_SE2_DS,1206,,,,시작-당사업무개시,Y,,,,즉시연락
pctmla01,01D3_SE9_DE,1206,,,,종료-대외연계 (00:15 - 일변경),Y,,,,즉시연락
pctmla01,01D3_SO1_DE,577,613,,,종료-잔고이월,Y,Y,,N,즉시연락
pctmla01,01D3_SO1_DS,577,613,,,시작-잔고이월,Y,Y,,N,즉시연락
pctmla01,01D3_SP1_DE,589,2042,,,종료-CMA계좌 RP매도,Y,Y,,,즉시연락
pctmla01,01D3_SP1_DS,589,2042,,,시작-CMA계좌 RP매도,Y,Y,,,즉시연락
pctmla01,01D3_SW1_DE,602,613,1630,,종료-입출금,Y,Y,Y,,즉시연락
pctmla01,01D3_SW1_DS,602,613,1630,,시작-입출금,Y,Y,Y,,즉시연락
pctmla01,01D3_SY1_DE,1206,,,,종료-지급결제일자변경,Y,N,,N,즉시연락
pctmla01,01D3_SY1_DS,1206,,,,시작-지급결제일자변경,Y,N,,N,즉시연락
pctmla01,01D3_SY99_DE,1206,,,,종료-소액결제,Y,N,,N,즉시연락
pctmla01,01E1_AA1_DE,722,531,,,종료-대손충당금적재,Y,Y,Y,,즉시연락
pctmla01,01E1_AA1_DS,722,531,,,시작-대손충당금적재,Y,Y,Y,N,즉시연락
pctmla01,01E1_AA2_DE,722,531,,,종료-상품원장상각적재,Y,Y,Y,N,즉시연락
pctmla01,01E1_AA2_DS,722,531,,,시작-상품원장상각적재,Y,Y,Y,N,즉시연락
pctmla01,01E1_AA3_DE,722,531,,,종료-제무회계상각적재,Y,Y,Y,N,즉시연락
pctmla01,01E1_AA3_DS,722,531,,,시작-제무회계상각적재,Y,Y,Y,N,즉시연락
pctmla01,01E1_DMST,544,,,,01E1.기간계 시작 (00:15 - 날짜 변경 후 업무개시),Y,N,,N,즉시연락
pctmla01,01E1_DMST_ETC,544,,,,01E1.기간계 시작 (종목정보생성 외),Y,N,,N,즉시연락
pctmla01,01E1_IB2_DE,617,1706,1717,,종료-상품채권작업,Y,Y,Y,Y,즉시연락
pctmla01,01E1_IB2_DS,617,1706,1717,,시작-상품채권작업,Y,Y,Y,Y,즉시연락
pctmla01,01E1_IP1_DE,617,1706,1717,,종료-PI작업,Y,Y,Y,Y,즉시연락
pctmla01,01E1_IP1_DS,617,1706,1717,,시작-PI작업,Y,Y,Y,Y,즉시연락
pctmla01,01E1_IZ1_DS,617,1706,1717,,시작-상품공통작업,Y,Y,Y,Y,즉시연락
pctmla01,01E1_LS1_DE01,621,605,,,종료-시뮬레이션,Y,Y,,N,즉시연락
pctmla01,01E1_SA0_DS,620,2039,,,시작-고객계좌 (00:00 - 날짜 변경 후),Y,Y,,,즉시연락
pctmla01,01E1_SA1_DE01,620,2039,,,종료-업무개시준비작업,Y,Y,,,즉시연락
pctmla01,01E1_SA1_DS01,620,2039,,,시작-업무개시준비작업,Y,Y,,,즉시연락
pctmla01,01E1_SA2_DE02,620,2039,,,종료-잔고통보 반기월말작업,Y,Y,,,즉시연락
pctmla01,01E1_SA2_DS02,620,2039,,,시작-잔고통보 반기월말작업,Y,Y,,,즉시연락
pctmla01,01E1_SA3_DE03,620,2039,,,종료-잔고통보 월말작업,Y,Y,,,즉시연락
pctmla01,01E1_SA3_DS03,620,2039,,,시작-잔고통보 월말작업,Y,Y,,,즉시연락
pctmla01,01E1_SA9_DE,620,2039,,,종료-고객계좌 (00:00 - 날짜 변경 후),Y,Y,,,즉시연락
pctmla01,01E1_SE0_DS,1206,,,,시작-대외연계 (00:00 - 날짜 변경 후),Y,Y,,N,즉시연락
pctmla01,01E1_SE1_DE,1206,,814,,종료-체크카드업무개시,Y,Y,Y,,즉시연락
pctmla01,01E1_SE1_DS,1206,,,,시작-체크카드업무개시,Y,Y,,N,즉시연락
pctmla01,01A1_SP50_DS,812,588,,,시작-수익증권 (15:00 - 장마감 후),Y,Y,,,즉시연락
pctmla01,01A1_SP51_DE,812,588,,,종료_랩자동해지대상 선정(오후),Y,Y,,,즉시연락
pctmla01,01A1_SP51_DS,812,588,,,시작_랩자동해지대상 선정(오후),Y,Y,,,즉시연락
pctmla01,01A1_SP52_DE,812,588,,,종료_랩자동해지대상 확정생성(오후),Y,Y,,,즉시연락
pctmla01,01A1_SP52_DM,812,588,,,종료_랩자동해지대상 확정생성(오후),Y,Y,,,즉시연락
